time,ghi,direct,dhi,temp_c,cloud_pct,wind_ms
2023-11-21 01:00:00+00:00,0.0,0.0,0.0,13.6,0,5.4
2023-11-21 02:00:00+00:00,18.0,4.0,14.0,14.2,0,7.7
2023-11-21 03:00:00+00:00,138.0,67.0,71.0,16.7,0,9.0
2023-11-21 04:00:00+00:00,304.0,195.0,109.0,19.4,0,6.9
2023-11-21 05:00:00+00:00,453.0,322.0,131.0,21.9,0,7.3
2023-11-21 06:00:00+00:00,556.0,412.0,144.0,23.9,0,9.2
2023-11-21 07:00:00+00:00,596.0,448.0,148.0,24.9,13,13.2
2023-11-21 08:00:00+00:00,569.0,422.0,147.0,25.2,40,15.5
2023-11-21 09:00:00+00:00,476.0,336.0,140.0,25.2,33,16.3
2023-11-21 10:00:00+00:00,339.0,221.0,118.0,24.8,6,16.1
2023-11-21 11:00:00+00:00,176.0,94.0,82.0,23.8,0,13.1
2023-11-21 12:00:00+00:00,35.0,12.0,23.0,21.3,0,10.7
2023-11-21 13:00:00+00:00,0.0,0.0,0.0,20.4,0,11.7
2023-11-21 14:00:00+00:00,0.0,0.0,0.0,19.5,0,12.7
2023-11-21 15:00:00+00:00,0.0,0.0,0.0,18.8,0,12.8
2023-11-21 16:00:00+00:00,0.0,0.0,0.0,18.2,0,12.3
2023-11-21 17:00:00+00:00,0.0,0.0,0.0,17.4,0,12.1
2023-11-21 18:00:00+00:00,0.0,0.0,0.0,16.7,0,12.7
2023-11-21 19:00:00+00:00,0.0,0.0,0.0,16.2,0,12.9
2023-11-21 20:00:00+00:00,0.0,0.0,0.0,15.6,0,12.3
2023-11-21 21:00:00+00:00,0.0,0.0,0.0,15.0,0,11.7
2023-11-21 22:00:00+00:00,0.0,0.0,0.0,14.5,0,11.5
2023-11-21 23:00:00+00:00,0.0,0.0,0.0,14.0,0,11.0
2023-11-22 00:00:00+00:00,0.0,0.0,0.0,13.6,0,10.9
2023-11-22 01:00:00+00:00,0.0,0.0,0.0,13.1,0,11.4
2023-11-22 02:00:00+00:00,17.0,4.0,13.0,13.4,0,12.3
2023-11-22 03:00:00+00:00,139.0,70.0,69.0,15.7,0,12.6
2023-11-22 04:00:00+00:00,307.0,199.0,108.0,18.3,0,11.5
2023-11-22 05:00:00+00:00,456.0,326.0,130.0,20.8,0,12.0
2023-11-22 06:00:00+00:00,559.0,417.0,142.0,22.8,0,13.0
2023-11-22 07:00:00+00:00,600.0,455.0,145.0,24.0,0,13.8
2023-11-22 08:00:00+00:00,575.0,433.0,142.0,24.6,0,13.6
2023-11-22 09:00:00+00:00,487.0,355.0,132.0,24.8,0,13.4
2023-11-22 10:00:00+00:00,346.0,234.0,112.0,24.4,0,13.5
2023-11-22 11:00:00+00:00,178.0,98.0,80.0,23.2,0,10.5
2023-11-22 12:00:00+00:00,36.0,12.0,24.0,20.4,0,7.9
2023-11-22 13:00:00+00:00,0.0,0.0,0.0,19.3,0,7.2
2023-11-22 14:00:00+00:00,0.0,0.0,0.0,17.8,0,8.1
2023-11-22 15:00:00+00:00,0.0,0.0,0.0,16.4,0,9.5
2023-11-22 16:00:00+00:00,0.0,0.0,0.0,15.6,0,10.5
2023-11-22 17:00:00+00:00,0.0,0.0,0.0,15.7,0,9.5
2023-11-22 18:00:00+00:00,0.0,0.0,0.0,15.6,0,8.4
2023-11-22 19:00:00+00:00,0.0,0.0,0.0,15.5,0,7.2
2023-11-22 20:00:00+00:00,0.0,0.0,0.0,15.6,0,6.1
2023-11-22 21:00:00+00:00,0.0,0.0,0.0,14.9,0,6.2
2023-11-22 22:00:00+00:00,0.0,0.0,0.0,13.2,0,7.6
2023-11-22 23:00:00+00:00,0.0,0.0,0.0,12.8,0,6.8
2023-11-23 00:00:00+00:00,0.0,0.0,0.0,11.7,0,7.6
2023-11-23 01:00:00+00:00,0.0,0.0,0.0,11.3,0,5.2
2023-11-23 02:00:00+00:00,16.0,4.0,12.0,11.9,0,5.2
2023-11-23 03:00:00+00:00,136.0,67.0,69.0,15.0,0,3.7
2023-11-23 04:00:00+00:00,303.0,195.0,108.0,18.6,0,1.1
2023-11-23 05:00:00+00:00,452.0,323.0,129.0,21.3,0,1.6
2023-11-23 06:00:00+00:00,555.0,414.0,141.0,23.0,0,3.7
2023-11-23 07:00:00+00:00,597.0,452.0,145.0,24.0,0,2.5
2023-11-23 08:00:00+00:00,573.0,430.0,143.0,24.5,0,1.6
2023-11-23 09:00:00+00:00,484.0,352.0,132.0,24.8,0,0.7
2023-11-23 10:00:00+00:00,343.0,231.0,112.0,24.6,0,0.0
2023-11-23 11:00:00+00:00,176.0,96.0,80.0,23.9,0,1.1
2023-11-23 12:00:00+00:00,35.0,12.0,23.0,22.7,0,3.4
2023-11-23 13:00:00+00:00,0.0,0.0,0.0,19.1,0,7.7
2023-11-23 14:00:00+00:00,0.0,0.0,0.0,19.5,0,6.3
2023-11-23 15:00:00+00:00,0.0,0.0,0.0,17.8,0,7.9
2023-11-23 16:00:00+00:00,0.0,0.0,0.0,17.2,0,8.4
2023-11-23 17:00:00+00:00,0.0,0.0,0.0,15.5,0,9.0
2023-11-23 18:00:00+00:00,0.0,0.0,0.0,15.4,0,8.0
2023-11-23 19:00:00+00:00,0.0,0.0,0.0,14.8,0,9.8
2023-11-23 20:00:00+00:00,0.0,0.0,0.0,14.2,0,10.0
2023-11-23 21:00:00+00:00,0.0,0.0,0.0,13.4,0,8.9
2023-11-23 22:00:00+00:00,0.0,0.0,0.0,13.4,0,7.4
2023-11-23 23:00:00+00:00,0.0,0.0,0.0,15.1,0,5.6
2023-11-24 00:00:00+00:00,0.0,0.0,0.0,15.6,0,4.9
2023-11-24 01:00:00+00:00,0.0,0.0,0.0,15.2,0,3.4
2023-11-24 02:00:00+00:00,15.0,3.0,12.0,14.9,0,2.5
2023-11-24 03:00:00+00:00,132.0,64.0,68.0,16.3,0,1.6
2023-11-24 04:00:00+00:00,297.0,190.0,107.0,19.7,0,0.5
2023-11-24 05:00:00+00:00,445.0,316.0,129.0,22.3,0,0.0
2023-11-24 06:00:00+00:00,547.0,405.0,142.0,23.8,0,1.3
2023-11-24 07:00:00+00:00,588.0,441.0,147.0,24.6,0,4.5
2023-11-24 08:00:00+00:00,564.0,421.0,143.0,25.1,26,6.8
2023-11-24 09:00:00+00:00,477.0,344.0,133.0,25.1,18,7.9
2023-11-24 10:00:00+00:00,339.0,226.0,113.0,24.8,4,7.4
2023-11-24 11:00:00+00:00,174.0,95.0,79.0,23.5,0,4.2
2023-11-24 12:00:00+00:00,35.0,11.0,24.0,20.0,0,7.4
2023-11-24 13:00:00+00:00,0.0,0.0,0.0,20.0,83,6.6
2023-11-24 14:00:00+00:00,0.0,0.0,0.0,18.3,62,7.4
2023-11-24 15:00:00+00:00,0.0,0.0,0.0,17.0,0,7.9
2023-11-24 16:00:00+00:00,0.0,0.0,0.0,16.5,0,8.4
2023-11-24 17:00:00+00:00,0.0,0.0,0.0,15.9,0,8.7
2023-11-24 18:00:00+00:00,0.0,0.0,0.0,15.0,23,9.7
2023-11-24 19:00:00+00:00,0.0,0.0,0.0,14.0,2,10.0
2023-11-24 20:00:00+00:00,0.0,0.0,0.0,13.5,75,9.7
2023-11-24 21:00:00+00:00,0.0,0.0,0.0,13.4,0,7.3
2023-11-24 22:00:00+00:00,0.0,0.0,0.0,13.3,0,6.9
2023-11-24 23:00:00+00:00,0.0,0.0,0.0,12.9,0,6.5
2023-11-25 00:00:00+00:00,0.0,0.0,0.0,12.6,0,6.5
2023-11-25 01:00:00+00:00,0.0,0.0,0.0,12.4,43,5.9
2023-11-25 02:00:00+00:00,15.0,3.0,12.0,12.6,0,5.8
2023-11-25 03:00:00+00:00,130.0,63.0,67.0,15.2,1,6.8
2023-11-25 04:00:00+00:00,296.0,190.0,106.0,18.5,0,5.8
2023-11-25 05:00:00+00:00,445.0,316.0,129.0,21.5,18,5.9
2023-11-25 06:00:00+00:00,547.0,406.0,141.0,23.5,100,6.4
2023-11-25 07:00:00+00:00,583.0,428.0,155.0,24.7,3,7.0
2023-11-25 08:00:00+00:00,566.0,425.0,141.0,25.2,18,6.7
2023-11-25 09:00:00+00:00,478.0,339.0,139.0,25.3,100,6.9
2023-11-25 10:00:00+00:00,308.0,159.0,149.0,24.9,57,6.6
2023-11-25 11:00:00+00:00,173.0,94.0,79.0,23.4,21,3.8
2023-11-25 12:00:00+00:00,34.0,10.0,24.0,20.6,49,6.6
2023-11-25 13:00:00+00:00,0.0,0.0,0.0,21.2,100,4.8
2023-11-25 14:00:00+00:00,0.0,0.0,0.0,20.4,100,4.0
2023-11-25 15:00:00+00:00,0.0,0.0,0.0,20.5,99,3.6
2023-11-25 16:00:00+00:00,0.0,0.0,0.0,19.9,100,1.3
2023-11-25 17:00:00+00:00,0.0,0.0,0.0,19.4,74,3.8
2023-11-25 18:00:00+00:00,0.0,0.0,0.0,16.3,97,6.4
2023-11-25 19:00:00+00:00,0.0,0.0,0.0,15.4,99,7.6
2023-11-25 20:00:00+00:00,0.0,0.0,0.0,16.0,100,6.4
2023-11-25 21:00:00+00:00,0.0,0.0,0.0,16.3,100,6.4
2023-11-25 22:00:00+00:00,0.0,0.0,0.0,15.2,100,7.1
2023-11-25 23:00:00+00:00,0.0,0.0,0.0,14.3,100,8.1
2023-11-26 00:00:00+00:00,0.0,0.0,0.0,14.2,100,7.4
2023-11-26 01:00:00+00:00,0.0,0.0,0.0,14.3,100,6.5
2023-11-26 02:00:00+00:00,10.0,0.0,10.0,14.9,100,7.4
2023-11-26 03:00:00+00:00,110.0,28.0,82.0,17.3,93,9.6
2023-11-26 04:00:00+00:00,261.0,124.0,137.0,20.1,100,8.3
2023-11-26 05:00:00+00:00,375.0,180.0,195.0,22.2,100,8.7
2023-11-26 06:00:00+00:00,449.0,227.0,222.0,23.8,100,8.4
2023-11-26 07:00:00+00:00,478.0,227.0,251.0,24.8,100,7.5
2023-11-26 08:00:00+00:00,420.0,153.0,267.0,25.2,100,7.1
2023-11-26 09:00:00+00:00,399.0,182.0,217.0,25.5,100,8.6
2023-11-26 10:00:00+00:00,275.0,104.0,171.0,25.1,100,11.2
2023-11-26 11:00:00+00:00,103.0,6.0,97.0,23.8,100,7.8
2023-11-26 12:00:00+00:00,27.0,1.0,26.0,21.2,100,7.0
2023-11-26 13:00:00+00:00,0.0,0.0,0.0,20.3,100,7.4
2023-11-26 14:00:00+00:00,0.0,0.0,0.0,19.2,100,7.4
2023-11-26 15:00:00+00:00,0.0,0.0,0.0,18.7,100,7.9
2023-11-26 16:00:00+00:00,0.0,0.0,0.0,18.4,100,8.3
2023-11-26 17:00:00+00:00,0.0,0.0,0.0,18.1,100,7.8
2023-11-26 18:00:00+00:00,0.0,0.0,0.0,17.3,100,6.2
2023-11-26 19:00:00+00:00,0.0,0.0,0.0,17.1,100,7.0
2023-11-26 20:00:00+00:00,0.0,0.0,0.0,16.3,100,5.7
2023-11-26 21:00:00+00:00,0.0,0.0,0.0,16.2,100,5.8
2023-11-26 22:00:00+00:00,0.0,0.0,0.0,16.1,100,5.7
2023-11-26 23:00:00+00:00,0.0,0.0,0.0,15.9,100,5.8
2023-11-27 00:00:00+00:00,0.0,0.0,0.0,17.0,100,4.4
2023-11-27 01:00:00+00:00,0.0,0.0,0.0,16.5,100,6.6
2023-11-27 02:00:00+00:00,4.0,0.0,4.0,16.7,100,7.7
2023-11-27 03:00:00+00:00,41.0,0.0,41.0,17.7,100,10.0
2023-11-27 04:00:00+00:00,88.0,1.0,87.0,18.8,100,7.9
2023-11-27 05:00:00+00:00,121.0,4.0,117.0,19.7,100,8.7
2023-11-27 06:00:00+00:00,134.0,5.0,129.0,20.0,63,8.3
2023-11-27 07:00:00+00:00,391.0,165.0,226.0,22.4,99,9.8
2023-11-27 08:00:00+00:00,356.0,160.0,196.0,23.9,42,18.0
2023-11-27 09:00:00+00:00,432.0,272.0,160.0,24.0,100,23.2
2023-11-27 10:00:00+00:00,234.0,60.0,174.0,23.4,100,22.3
2023-11-27 11:00:00+00:00,103.0,11.0,92.0,22.0,53,15.8
2023-11-27 12:00:00+00:00,30.0,7.0,23.0,19.4,99,7.9
2023-11-27 13:00:00+00:00,0.0,0.0,0.0,18.1,100,16.6
2023-11-27 14:00:00+00:00,0.0,0.0,0.0,17.4,93,5.2
2023-11-27 15:00:00+00:00,0.0,0.0,0.0,17.1,92,6.1
2023-11-27 16:00:00+00:00,0.0,0.0,0.0,16.7,68,15.8
2023-11-27 17:00:00+00:00,0.0,0.0,0.0,17.0,59,16.6
2023-11-27 18:00:00+00:00,0.0,0.0,0.0,15.7,60,7.4
2023-11-27 19:00:00+00:00,0.0,0.0,0.0,15.8,57,5.7
2023-11-27 20:00:00+00:00,0.0,0.0,0.0,15.8,45,7.1
2023-11-27 21:00:00+00:00,0.0,0.0,0.0,15.4,100,5.5
2023-11-27 22:00:00+00:00,0.0,0.0,0.0,15.1,72,5.3
2023-11-27 23:00:00+00:00,0.0,0.0,0.0,15.1,100,4.9
2023-11-28 00:00:00+00:00,0.0,0.0,0.0,15.9,100,5.2
2023-11-28 01:00:00+00:00,0.0,0.0,0.0,15.6,28,4.6
2023-11-28 02:00:00+00:00,10.0,1.0,9.0,15.3,26,2.9
2023-11-28 03:00:00+00:00,106.0,34.0,72.0,17.1,38,4.2
2023-11-28 04:00:00+00:00,154.0,41.0,113.0,18.6,22,6.4
2023-11-28 05:00:00+00:00,272.0,125.0,147.0,20.2,100,10.2
2023-11-28 06:00:00+00:00,220.0,52.0,168.0,19.6,86,8.0
2023-11-28 07:00:00+00:00,108.0,12.0,96.0,18.4,100,6.2
2023-11-28 08:00:00+00:00,158.0,17.0,141.0,18.8,98,3.4
2023-11-28 09:00:00+00:00,200.0,88.0,112.0,19.7,34,5.4
2023-11-28 10:00:00+00:00,275.0,137.0,138.0,20.6,6,4.4
2023-11-28 11:00:00+00:00,152.0,69.0,83.0,20.2,25,5.4
2023-11-28 12:00:00+00:00,28.0,6.0,22.0,17.9,24,6.0
2023-11-28 13:00:00+00:00,0.0,0.0,0.0,18.1,34,6.5
2023-11-28 14:00:00+00:00,0.0,0.0,0.0,17.8,47,5.5
2023-11-28 15:00:00+00:00,0.0,0.0,0.0,17.7,25,7.1
2023-11-28 16:00:00+00:00,0.0,0.0,0.0,17.2,15,8.1
2023-11-28 17:00:00+00:00,0.0,0.0,0.0,16.7,16,7.0
2023-11-28 18:00:00+00:00,0.0,0.0,0.0,15.9,13,5.7
2023-11-28 19:00:00+00:00,0.0,0.0,0.0,15.2,9,7.2
2023-11-28 20:00:00+00:00,0.0,0.0,0.0,14.7,11,7.3
2023-11-28 21:00:00+00:00,0.0,0.0,0.0,14.3,13,7.4
2023-11-28 22:00:00+00:00,0.0,0.0,0.0,13.9,14,8.7
2023-11-28 23:00:00+00:00,0.0,0.0,0.0,13.7,7,7.7
2023-11-29 00:00:00+00:00,0.0,0.0,0.0,13.4,1,8.4
2023-11-29 01:00:00+00:00,0.0,0.0,0.0,13.9,0,8.2
2023-11-29 02:00:00+00:00,11.0,2.0,9.0,14.1,1,6.9
2023-11-29 03:00:00+00:00,116.0,52.0,64.0,16.5,2,6.6
2023-11-29 04:00:00+00:00,274.0,168.0,106.0,19.0,4,5.4
2023-11-29 05:00:00+00:00,411.0,279.0,132.0,21.6,6,6.2
2023-11-29 06:00:00+00:00,502.0,348.0,154.0,23.3,5,7.4
2023-11-29 07:00:00+00:00,536.0,380.0,156.0,24.2,21,7.9
2023-11-29 08:00:00+00:00,476.0,320.0,156.0,24.4,23,8.7
2023-11-29 09:00:00+00:00,404.0,253.0,151.0,24.3,16,7.9
2023-11-29 10:00:00+00:00,294.0,176.0,118.0,24.1,8,6.4
2023-11-29 11:00:00+00:00,156.0,77.0,79.0,23.3,22,3.5
2023-11-29 12:00:00+00:00,30.0,9.0,21.0,22.4,12,4.9
2023-11-29 13:00:00+00:00,0.0,0.0,0.0,19.0,42,5.5
2023-11-29 14:00:00+00:00,0.0,0.0,0.0,18.1,31,4.2
2023-11-29 15:00:00+00:00,0.0,0.0,0.0,17.7,34,2.5
2023-11-29 16:00:00+00:00,0.0,0.0,0.0,18.3,26,0.8
2023-11-29 17:00:00+00:00,0.0,0.0,0.0,18.3,29,3.6
2023-11-29 18:00:00+00:00,0.0,0.0,0.0,16.1,31,8.1
2023-11-29 19:00:00+00:00,0.0,0.0,0.0,17.7,12,3.3
2023-11-29 20:00:00+00:00,0.0,0.0,0.0,17.5,19,3.6
2023-11-29 21:00:00+00:00,0.0,0.0,0.0,16.4,6,5.4
2023-11-29 22:00:00+00:00,0.0,0.0,0.0,15.0,5,7.2
2023-11-29 23:00:00+00:00,0.0,0.0,0.0,14.2,8,8.0
2023-11-30 00:00:00+00:00,0.0,0.0,0.0,14.1,2,6.5
2023-11-30 01:00:00+00:00,0.0,0.0,0.0,15.9,58,1.8
2023-11-30 02:00:00+00:00,8.0,1.0,7.0,15.6,52,7.6
2023-11-30 03:00:00+00:00,96.0,30.0,66.0,17.0,26,8.7
2023-11-30 04:00:00+00:00,226.0,120.0,106.0,18.2,55,13.3
2023-11-30 05:00:00+00:00,304.0,161.0,143.0,19.2,59,8.6
2023-11-30 06:00:00+00:00,384.0,207.0,177.0,20.9,49,9.4
2023-11-30 07:00:00+00:00,433.0,246.0,187.0,21.3,66,9.7
2023-11-30 08:00:00+00:00,344.0,177.0,167.0,21.7,56,10.4
2023-11-30 09:00:00+00:00,366.0,213.0,153.0,21.6,33,11.0
2023-11-30 10:00:00+00:00,254.0,131.0,123.0,21.4,12,11.5
2023-11-30 11:00:00+00:00,148.0,69.0,79.0,20.9,10,10.8
2023-11-30 12:00:00+00:00,29.0,8.0,21.0,19.2,20,8.7
2023-11-30 13:00:00+00:00,0.0,0.0,0.0,18.6,27,7.3
2023-11-30 14:00:00+00:00,0.0,0.0,0.0,17.5,35,4.8
2023-11-30 15:00:00+00:00,0.0,0.0,0.0,16.4,40,6.1
2023-11-30 16:00:00+00:00,0.0,0.0,0.0,16.3,19,5.5
2023-11-30 17:00:00+00:00,0.0,0.0,0.0,15.9,24,6.3
2023-11-30 18:00:00+00:00,0.0,0.0,0.0,15.0,37,7.5
2023-11-30 19:00:00+00:00,0.0,0.0,0.0,14.9,59,6.1
2023-11-30 20:00:00+00:00,0.0,0.0,0.0,14.8,71,5.3
2023-11-30 21:00:00+00:00,0.0,0.0,0.0,14.4,84,6.1
2023-11-30 22:00:00+00:00,0.0,0.0,0.0,14.5,92,5.8
2023-11-30 23:00:00+00:00,0.0,0.0,0.0,14.0,100,6.3
2023-12-01 00:00:00+00:00,0.0,0.0,0.0,13.8,98,7.1
2023-12-01 01:00:00+00:00,0.0,0.0,0.0,15.8,88,5.4
2023-12-01 02:00:00+00:00,8.0,1.0,7.0,15.9,32,3.4
2023-12-01 03:00:00+00:00,98.0,34.0,64.0,17.3,53,6.0
2023-12-01 04:00:00+00:00,216.0,100.0,116.0,18.7,43,2.4
2023-12-01 05:00:00+00:00,346.0,199.0,147.0,20.6,20,6.4
2023-12-01 06:00:00+00:00,467.0,303.0,164.0,22.2,1,6.8
2023-12-01 07:00:00+00:00,530.0,366.0,164.0,23.3,4,7.2
2023-12-01 08:00:00+00:00,519.0,368.0,151.0,24.0,6,7.7
2023-12-01 09:00:00+00:00,418.0,276.0,142.0,24.2,20,7.3
2023-12-01 10:00:00+00:00,291.0,172.0,119.0,23.9,22,7.2
2023-12-01 11:00:00+00:00,151.0,72.0,79.0,23.1,18,5.8
2023-12-01 12:00:00+00:00,29.0,8.0,21.0,20.2,14,8.0
2023-12-01 13:00:00+00:00,0.0,0.0,0.0,19.3,27,7.1
2023-12-01 14:00:00+00:00,0.0,0.0,0.0,18.8,18,6.7
2023-12-01 15:00:00+00:00,0.0,0.0,0.0,18.1,16,5.9
2023-12-01 16:00:00+00:00,0.0,0.0,0.0,17.7,11,7.4
2023-12-01 17:00:00+00:00,0.0,0.0,0.0,16.9,5,7.0
2023-12-01 18:00:00+00:00,0.0,0.0,0.0,16.2,3,6.7
2023-12-01 19:00:00+00:00,0.0,0.0,0.0,15.6,1,6.3
2023-12-01 20:00:00+00:00,0.0,0.0,0.0,14.8,1,7.4
2023-12-01 21:00:00+00:00,0.0,0.0,0.0,14.3,0,8.2
2023-12-01 22:00:00+00:00,0.0,0.0,0.0,13.9,0,8.4
2023-12-01 23:00:00+00:00,0.0,0.0,0.0,13.6,0,8.7
2023-12-02 00:00:00+00:00,0.0,0.0,0.0,13.2,0,8.5
2023-12-02 01:00:00+00:00,0.0,0.0,0.0,14.2,1,5.4
2023-12-02 02:00:00+00:00,9.0,1.0,8.0,14.6,1,5.1
2023-12-02 03:00:00+00:00,105.0,40.0,65.0,16.4,0,6.4
2023-12-02 04:00:00+00:00,262.0,155.0,107.0,18.9,0,5.2
2023-12-02 05:00:00+00:00,407.0,276.0,131.0,21.4,0,6.8
2023-12-02 06:00:00+00:00,510.0,366.0,144.0,23.0,0,7.8
2023-12-02 07:00:00+00:00,554.0,406.0,148.0,23.8,14,6.9
2023-12-02 08:00:00+00:00,495.0,340.0,155.0,24.2,12,6.1
2023-12-02 09:00:00+00:00,411.0,269.0,142.0,24.2,12,6.1
2023-12-02 10:00:00+00:00,301.0,185.0,116.0,24.0,7,6.8
2023-12-02 11:00:00+00:00,155.0,77.0,78.0,23.0,3,4.7
2023-12-02 12:00:00+00:00,31.0,9.0,22.0,20.0,3,8.0
2023-12-02 13:00:00+00:00,0.0,0.0,0.0,19.0,3,8.1
2023-12-02 14:00:00+00:00,0.0,0.0,0.0,18.1,1,7.8
2023-12-02 15:00:00+00:00,0.0,0.0,0.0,16.9,0,8.6
2023-12-02 16:00:00+00:00,0.0,0.0,0.0,16.2,0,7.6
2023-12-02 17:00:00+00:00,0.0,0.0,0.0,15.4,0,7.4
2023-12-02 18:00:00+00:00,0.0,0.0,0.0,14.8,0,7.4
2023-12-02 19:00:00+00:00,0.0,0.0,0.0,14.0,0,8.8
2023-12-02 20:00:00+00:00,0.0,0.0,0.0,13.4,0,10.2
2023-12-02 21:00:00+00:00,0.0,0.0,0.0,13.1,0,9.5
2023-12-02 22:00:00+00:00,0.0,0.0,0.0,12.5,0,10.4
2023-12-02 23:00:00+00:00,0.0,0.0,0.0,12.2,0,10.1
2023-12-03 00:00:00+00:00,0.0,0.0,0.0,12.5,0,8.4
2023-12-03 01:00:00+00:00,0.0,0.0,0.0,13.1,0,7.2
2023-12-03 02:00:00+00:00,9.0,1.0,8.0,12.8,0,6.5
2023-12-03 03:00:00+00:00,109.0,48.0,61.0,15.5,0,7.0
2023-12-03 04:00:00+00:00,266.0,163.0,103.0,18.3,0,4.2
2023-12-03 05:00:00+00:00,409.0,283.0,126.0,20.9,0,5.9
2023-12-03 06:00:00+00:00,511.0,372.0,139.0,22.6,0,7.6
2023-12-03 07:00:00+00:00,554.0,410.0,144.0,23.8,0,7.2
2023-12-03 08:00:00+00:00,534.0,392.0,142.0,24.4,0,6.8
2023-12-03 09:00:00+00:00,452.0,322.0,130.0,24.5,0,6.9
2023-12-03 10:00:00+00:00,320.0,210.0,110.0,24.2,0,7.6
2023-12-03 11:00:00+00:00,163.0,85.0,78.0,22.9,4,4.7
2023-12-03 12:00:00+00:00,31.0,9.0,22.0,19.9,36,7.6
2023-12-03 13:00:00+00:00,0.0,0.0,0.0,20.2,99,5.5
2023-12-03 14:00:00+00:00,0.0,0.0,0.0,20.5,88,2.9
2023-12-03 15:00:00+00:00,0.0,0.0,0.0,19.0,73,3.0
2023-12-03 16:00:00+00:00,0.0,0.0,0.0,18.1,97,5.7
2023-12-03 17:00:00+00:00,0.0,0.0,0.0,17.7,80,5.4
2023-12-03 18:00:00+00:00,0.0,0.0,0.0,17.1,74,4.7
2023-12-03 19:00:00+00:00,0.0,0.0,0.0,16.6,68,6.7
2023-12-03 20:00:00+00:00,0.0,0.0,0.0,15.9,65,7.3
2023-12-03 21:00:00+00:00,0.0,0.0,0.0,15.5,7,6.5
2023-12-03 22:00:00+00:00,0.0,0.0,0.0,14.4,3,7.9
2023-12-03 23:00:00+00:00,0.0,0.0,0.0,13.7,9,8.7
2023-12-04 00:00:00+00:00,0.0,0.0,0.0,14.2,7,7.3
2023-12-04 01:00:00+00:00,0.0,0.0,0.0,14.7,11,3.9
2023-12-04 02:00:00+00:00,8.0,1.0,7.0,14.8,7,6.3
2023-12-04 03:00:00+00:00,104.0,43.0,61.0,16.4,28,8.7
2023-12-04 04:00:00+00:00,249.0,143.0,106.0,18.2,44,7.4
2023-12-04 05:00:00+00:00,347.0,208.0,139.0,19.8,33,7.0
2023-12-04 06:00:00+00:00,425.0,260.0,165.0,21.4,26,11.3
2023-12-04 07:00:00+00:00,475.0,299.0,176.0,22.3,23,10.9
2023-12-04 08:00:00+00:00,462.0,297.0,165.0,22.8,26,10.2
2023-12-04 09:00:00+00:00,401.0,253.0,148.0,22.9,28,9.7
2023-12-04 10:00:00+00:00,289.0,167.0,122.0,22.6,48,10.0
2023-12-04 11:00:00+00:00,145.0,64.0,81.0,21.8,45,7.4
2023-12-04 12:00:00+00:00,29.0,8.0,21.0,19.5,21,8.7
2023-12-04 13:00:00+00:00,0.0,0.0,0.0,19.4,15,4.6
2023-12-04 14:00:00+00:00,0.0,0.0,0.0,20.0,0,6.1
2023-12-04 15:00:00+00:00,0.0,0.0,0.0,16.6,0,8.1
2023-12-04 16:00:00+00:00,0.0,0.0,0.0,15.0,0,8.9
2023-12-04 17:00:00+00:00,0.0,0.0,0.0,14.3,0,7.4
2023-12-04 18:00:00+00:00,0.0,0.0,0.0,13.7,0,7.7
2023-12-04 19:00:00+00:00,0.0,0.0,0.0,13.0,0,9.3
2023-12-04 20:00:00+00:00,0.0,0.0,0.0,12.8,0,9.7
2023-12-04 21:00:00+00:00,0.0,0.0,0.0,12.5,0,9.5
2023-12-04 22:00:00+00:00,0.0,0.0,0.0,12.3,0,8.2
2023-12-04 23:00:00+00:00,0.0,0.0,0.0,11.5,0,9.9
2023-12-05 00:00:00+00:00,0.0,0.0,0.0,11.9,0,7.2
2023-12-05 01:00:00+00:00,0.0,0.0,0.0,11.9,0,7.1
2023-12-05 02:00:00+00:00,8.0,1.0,7.0,12.7,0,5.9
2023-12-05 03:00:00+00:00,107.0,48.0,59.0,14.8,0,6.6
2023-12-05 04:00:00+00:00,265.0,165.0,100.0,17.2,0,4.3
2023-12-05 05:00:00+00:00,412.0,288.0,124.0,19.5,0,7.5
2023-12-05 06:00:00+00:00,517.0,380.0,137.0,21.4,0,9.7
2023-12-05 07:00:00+00:00,564.0,423.0,141.0,22.5,0,10.9
2023-12-05 08:00:00+00:00,546.0,408.0,138.0,23.1,0,11.4
2023-12-05 09:00:00+00:00,464.0,336.0,128.0,23.2,0,12.4
2023-12-05 10:00:00+00:00,331.0,222.0,109.0,22.9,0,12.4
2023-12-05 11:00:00+00:00,170.0,93.0,77.0,21.6,0,9.0
2023-12-05 12:00:00+00:00,33.0,11.0,22.0,18.4,0,7.4
2023-12-05 13:00:00+00:00,0.0,0.0,0.0,17.8,0,7.4
2023-12-05 14:00:00+00:00,0.0,0.0,0.0,16.8,0,7.1
2023-12-05 15:00:00+00:00,0.0,0.0,0.0,15.9,0,7.0
2023-12-05 16:00:00+00:00,0.0,0.0,0.0,15.1,0,6.6
2023-12-05 17:00:00+00:00,0.0,0.0,0.0,14.7,0,6.1
2023-12-05 18:00:00+00:00,0.0,0.0,0.0,14.3,0,7.9
2023-12-05 19:00:00+00:00,0.0,0.0,0.0,13.8,0,8.3
2023-12-05 20:00:00+00:00,0.0,0.0,0.0,13.3,0,8.0
2023-12-05 21:00:00+00:00,0.0,0.0,0.0,12.8,0,8.0
2023-12-05 22:00:00+00:00,0.0,0.0,0.0,12.4,0,8.0
